http://knowledge.microsoft.com/gutenberg/book/etext1	36516
http://knowledge.microsoft.com/gutenberg/book/etext10	36516
http://knowledge.microsoft.com/gutenberg/book/etext100	36516
http://knowledge.microsoft.com/gutenberg/book/etext10000	36516
http://knowledge.microsoft.com/gutenberg/book/etext10001	36516
http://knowledge.microsoft.com/gutenberg/book/etext10002	36516
http://knowledge.microsoft.com/gutenberg/book/etext10004	36516
http://knowledge.microsoft.com/gutenberg/book/etext10007	36516
http://knowledge.microsoft.com/gutenberg/book/etext10008	36516
http://knowledge.microsoft.com/gutenberg/book/etext1001	36516
http://knowledge.microsoft.com/gutenberg/book/etext10010	36516
http://knowledge.microsoft.com/gutenberg/book/etext10011	36516
http://knowledge.microsoft.com/gutenberg/book/etext10013	36516
http://knowledge.microsoft.com/gutenberg/book/etext10014	36516
http://knowledge.microsoft.com/gutenberg/book/etext10015	36516
http://knowledge.microsoft.com/gutenberg/book/etext10017	36516
http://knowledge.microsoft.com/gutenberg/book/etext10018	36516
http://knowledge.microsoft.com/gutenberg/book/etext1002	36516
http://knowledge.microsoft.com/gutenberg/book/etext10022	36516
http://knowledge.microsoft.com/gutenberg/book/etext10023	36516
http://knowledge.microsoft.com/gutenberg/book/etext10024	36516
http://knowledge.microsoft.com/gutenberg/book/etext10026	36516
http://knowledge.microsoft.com/gutenberg/book/etext10027	36516
http://knowledge.microsoft.com/gutenberg/book/etext10029	36516
http://knowledge.microsoft.com/gutenberg/book/etext1003	36516
http://knowledge.microsoft.com/gutenberg/book/etext10030	36516
http://knowledge.microsoft.com/gutenberg/book/etext10034	36516
http://knowledge.microsoft.com/gutenberg/book/etext10035	36516
http://knowledge.microsoft.com/gutenberg/book/etext10039	36516
http://knowledge.microsoft.com/gutenberg/book/etext1004	36516
http://knowledge.microsoft.com/gutenberg/book/etext10041	36516
http://knowledge.microsoft.com/gutenberg/book/etext10048	36516
http://knowledge.microsoft.com/gutenberg/book/etext10049	36516
http://knowledge.microsoft.com/gutenberg/book/etext1005	36516
http://knowledge.microsoft.com/gutenberg/book/etext10050	36516
http://knowledge.microsoft.com/gutenberg/book/etext10056	36516
http://knowledge.microsoft.com/gutenberg/book/etext10059	36516
http://knowledge.microsoft.com/gutenberg/book/etext1006	36516
http://knowledge.microsoft.com/gutenberg/book/etext10060	36516
http://knowledge.microsoft.com/gutenberg/book/etext10062	36516
http://knowledge.microsoft.com/gutenberg/book/etext10063	36516
http://knowledge.microsoft.com/gutenberg/book/etext10065	36516
http://knowledge.microsoft.com/gutenberg/book/etext10067	36516
http://knowledge.microsoft.com/gutenberg/book/etext10068	36516
http://knowledge.microsoft.com/gutenberg/book/etext10070	36516
http://knowledge.microsoft.com/gutenberg/book/etext10076	36516
http://knowledge.microsoft.com/gutenberg/book/etext10077	36516
http://knowledge.microsoft.com/gutenberg/book/etext10079	36516
http://knowledge.microsoft.com/gutenberg/book/etext1008	36516
http://knowledge.microsoft.com/gutenberg/book/etext10080	36516
http://knowledge.microsoft.com/gutenberg/book/etext10081	36516
http://knowledge.microsoft.com/gutenberg/book/etext10082	36516
http://knowledge.microsoft.com/gutenberg/book/etext10084	36516
http://knowledge.microsoft.com/gutenberg/book/etext10085	36516
http://knowledge.microsoft.com/gutenberg/book/etext10086	36516
http://knowledge.microsoft.com/gutenberg/book/etext10087	36516
http://knowledge.microsoft.com/gutenberg/book/etext10089	36516
http://knowledge.microsoft.com/gutenberg/book/etext10095	36516
http://knowledge.microsoft.com/gutenberg/book/etext10097	36516
http://knowledge.microsoft.com/gutenberg/book/etext101	36516
http://knowledge.microsoft.com/gutenberg/book/etext10103	36516
http://knowledge.microsoft.com/gutenberg/book/etext10104	36516
